noteId	internalNoteIntercept	internalNoteFactor1	scorerName	lowDiligenceNoteIntercept	lowDiligenceNoteFactor1	lowDiligenceNoteInterceptRound2	harassmentNoteIntercept	harassmentNoteFactor1
1838907718079484288	0.17830463	0.6415217	MFCoreScorer	0.15231541	-1.90771	-0.36908436	-0.21541387	-1.3529752
1853543755640651859	0.33494908	0.14262421	MFCoreScorer	-0.048110195	1.052524	-0.7289521	-0.12451271	0.12514389
1961954163887161391	0.48092455	0.070268065	MFCoreScorer	-0.4924545	-0.076828316	-2.5800264	-0.70380855	-0.09746995
1891561900309348793	0.030650422	0.545919	MFCoreScorer	-0.084766135	-0.7922173	-2.5943272	0.02212908	-1.6090356
1898292539246981522	-0.075332634	-0.19988023	MFCoreScorer	0.52703816	-1.5244952	2.855092	0.08851265	-0.57148856
1972686397179150612	0.27296266	-0.72871363	MFCoreScorer	0.2959768	0.96829635	0.88226604	0.043490984	0.9466096
1999491137665450036	-0.2863181	-0.055825837	MFCoreScorer	1.8369222	-1.0997847	4.3413777	2.1615589	-0.38514012
1431793816701374473	0.031309493	0.21804371	MFCoreScorer	0.039619725	-0.9045377	0.4768525		
1588369101633847297	0.048495125	-0.6476005	MFCoreScorer	0.51846623	1.0104649	1.7636348	-0.17981933	0.66134024
1661418673829969928	0.13127875	0.6115106	MFCoreScorer	-0.010011364	-2.468961	0.55966926	-0.09552393	-0.8609671
1798714691562434932	0.23759878	-0.7747888	MFCoreScorer	0.33330038	2.2215717	0.3100401	-0.18503764	1.4318256
1812675673837727954	0.18079801	-0.95545745	MFCoreScorer	0.16764858	2.7002432	-0.002024782	-0.26277262	1.6581861
1822234209894764659	-0.2276856	-0.020084623	MFCoreScorer	1.2504817	-0.62726694	3.8288407	1.1003879	-0.08427836
1829258904112640172	0.17401576	-0.47334886	MFCoreScorer	-0.07852726	1.0807093	-0.66183984		
1850588986936352923	0.38553286	-0.6614826	MFCoreScorer	0.044739805	1.3811482	0.43537965	-0.8539137	0.746875
1994124863179509863	0.025360981	-0.1902528	MFCoreScorer	-0.07605894	0.7726346	-0.68961173		
1868333305097240941	0.21929045	0.15604624	MFCoreScorer	-0.053888045	-0.3358596	0.0025963117	-0.2839575	0.0033055742
1882599915773431860	-0.14567935	-0.05314117	MFCoreScorer	0.35882223	-0.9411751	2.1127124		
1884524432544469404	0.2795171	0.1680381	MFCoreScorer	-0.33260956	0.569291	-0.8271752	-0.16075864	0.17327115
1992599917362397230	0.5251449	-0.05827589	MFCoreScorer	-0.40182343	1.783347	-2.5721517	-0.5937785	1.1766791
1995366882321506699	0.32500756	0.30339	MFCoreScorer	-0.63031095	0.51086533	-1.5676849	-0.27607584	0.23684572
1844908259804840311	0.23727867	-0.7853398	MFCoreScorer	-0.03636327	1.7997737	-0.7462936	-0.20782499	1.1393806
1848129075560194545	0.14463924	-0.91556376	MFCoreScorer	0.26617527	2.1920948	1.4055606	-0.19704452	1.6333241
1850295993088315718	0.095539354	-0.5941558	MFCoreScorer	0.01693342	1.6384044	-1.7559226	-0.04625742	0.287127
1851630462059561026	0.037322037	0.56702375	MFCoreScorer	0.075133055	-2.336155	1.7593971	0.24482901	-1.7146173
1853580035531133069	0.26502714	0.41226655	MFCoreScorer	-0.12172023	-0.27576706	-0.6093748	-0.91097665	-1.1875975
1859580402001695028	0.31955007	-0.71606344	MFCoreScorer	-0.01784158	2.8219943	-1.2372179	-0.4020537	1.5705129
1883890665433481639	0.14741766	-0.34692767	MFCoreScorer	-0.13834235	0.62848866	-0.7013235		
1884012410551329005	0.028191758	0.44381657	MFCoreScorer	-0.04617283	-0.72819424	-2.051376	-0.02312952	-1.249121
1912551379585081572	-0.07414874	-0.20281261	MFCoreScorer	0.1319333	-0.646195	0.6261594	-0.09200031	-0.7740785
1967989785362039154	0.24680825	-0.80160147	MFCoreScorer	0.22688887	1.8075615	-0.022583349	-0.38280222	1.3662928
1705241281642057751	0.5387771	0.0053393645	MFCoreScorer	0.12233176	-0.515527	-0.63779145	-1.143612	-0.20850122
1720356304915517944	-0.07240179	-0.42207342	MFCoreScorer	0.63762534	0.60956657	2.3946586	1.3403186	0.23049662
1738594195495923906	0.15114692	-0.5181128	MFCoreScorer	0.53609025	1.4815155	3.0459497	-0.20180547	1.2767848
1739738351299629537	-0.017923374	-0.12155956	MFCoreScorer	0.030429298	1.9782724	0.54996395		
1748445060989849700	0.13734035	0.4898917	MFCoreScorer	0.6210829	-0.21394223	1.2221506	-0.19178593	-1.0652418
1786620546194817500	0.11334357	-0.4252183	MFCoreScorer	0.034578454	1.4335865	-0.49263886	0.0672756	1.3287996
1800647120795337171	0.06800648	0.62296116	MFCoreScorer	1.1825955	-1.435792	2.61651	0.7182799	-0.49390954
1803967401543012722	0.2749046	-0.7097165	MFCoreScorer	0.07338668	2.5218208	-0.14995283	-0.2940332	1.422192
1841828907550453915	0.10143386	-0.49334198	MFCoreScorer	0.44691378	1.2925726	2.4538164	0.6006028	0.51687044
1878806128047329362	0.21139432	-0.385715	MFCoreScorer	0.5203816	0.76447845	1.3664383	0.34575328	0.34903118
1900397433382895983	0.19007294	0.58356166	MFCoreScorer	0.224228	-1.2581445	0.9373336	-0.5576365	-0.7674094
1935201231040868531	0.2540508	-0.5356364	MFCoreScorer	0.81747496	1.1044272	2.2871716	-0.22267981	1.1325812
1936326012675010968	0.1730173	0.4603735	MFCoreScorer	-0.20819974	-1.0564405	-0.6277114	-0.099539906	-0.6690503
1960110258103165066	0.111575514	-0.25593847	MFCoreScorer	0.00620355	1.1528004	0.015162113		
1980610817591513099	0.0837949	-0.48925075	MFCoreScorer	0.1351529	1.2787651	-0.18304011	0.15520577	1.2219478
1980724598351208627	0.07674258	0.7173146	MFCoreScorer	0.3293669	-2.0214617	1.8824209	-0.055243175	-1.5088613
1998010360217919809	0.06920755	-0.55105925	MFCoreScorer	0.026850302	0.8177567	-1.8059459	0.12836558	1.0614102
2004397762582847957	0.5676755	0.15468137	MFCoreScorer	-0.48170462	-1.8080597	-3.6495714	-1.1383815	-1.6171595
2009288622818684942	0.14136533	0.75722	MFCoreScorer	-0.015491541	-2.7226052	0.20218311	-0.26102695	-1.5499663
2010732829081010629	-0.054271583	-0.18534221	MFCoreScorer	0.2404184	0.72554314	1.9660919		
2011988790743593215	0.27599683	0.51400185	MFCoreScorer	-0.022131292	-1.55646	-0.92366576	-0.70951694	-0.60183626
1672744555404226583	0.45217308	0.2238492	MFCoreScorer	-0.3265968	-0.3879842	-2.072959	-0.47050565	-0.021673642
1830212598425346175	-0.099842735	-0.15457532	MFCoreScorer	0.22080795	-0.958836	0.70266527		
1850423767954256190	0.44473055	0.085198544	MFCoreScorer	0.00084581366	-1.9407159	0.0031685294	-0.51372874	-0.55930656
1877331236261343610	-0.00903	-0.4885658	MFCoreScorer	1.0122488	1.427847	3.5289998	0.16298284	0.23383485
1732410657973084476	-0.07322639	0.3451829	MFCoreScorer	0.23073374	-0.5008034	0.828318	-0.31391665	-0.7972189
1764258862549418257	0.17743053	-0.7437196	MFCoreScorer	0.042306878	2.9842672	0.08824021	0.027381217	2.1576262
1765090852349829265	0.36384892	0.30800167	MFCoreScorer	-0.041311566	0.51776373	-3.1366088	-0.45237494	-1.6169553
1769532560793534827	0.24172188	-0.04719169	MFCoreScorer	-0.1432509	0.6219816	-0.8997795	-0.1836712	0.24301623
1821234012792483916	0.15346256	0.7526104	MFCoreScorer	0.04940259	-1.3166893	-0.602699	-0.2393048	-1.3900294
1903131263759945745	0.30959618	0.3229421	MFCoreScorer	-0.22836567	-0.70064783	-0.969007	0.12958421	0.025579816
1973704657781363121	-0.08225583	0.4422153	MFCoreScorer	0.54785794	-1.9332058	3.6443055		
1984756657168269631	-0.051110066	0.47549212	MFCoreScorer	0.52762175	-2.7705567	3.726714	0.93090194	-1.4593419
2011887092532724147	0.43760496	-0.27055448	MFCoreScorer	-0.37694165	0.16089708	-2.2239978	-0.682602	-0.060537986
1682931628690276352	0.5778878	-0.24460788	MFCoreScorer	-0.43420938	2.520972	-3.2403445	-0.66301644	1.8740746
1719167123069735089	0.27813128	0.3530301	MFCoreScorer	0.3158888	-1.0615013	0.8580599	-0.38743833	-0.8490443
1737199642251501986	0.34306413	0.35007074	MFCoreScorer	0.35199848	-1.383571	1.1821378	-0.38838747	-0.005943213
1744736973225619580	-0.0747273	0.39931265	MFCoreScorer	0.8310632	-0.53073746	2.2613888	0.5295342	-0.8779432
1747978654121066689	0.42818362	-0.37301362	MFCoreScorer	-0.18985498	1.8330859	-1.8043716	-0.297272	1.2151572
1751448056397275386	0.14623377	0.76170653	MFCoreScorer	0.5657331	-1.28589	1.7878084	-0.21285006	-0.80030745
1753218902610624641	0.30742246	-0.4718751	MFCoreScorer	-0.44694436	1.5125847	-2.364536	-0.2990199	1.2792761
1761844146502045724	0.5246486	-0.14231461	MFCoreScorer	0.6366268	1.4629042	-0.5245982	-0.46632573	0.31206396
1787391409894678897	0.066940784	0.70360416	MFCoreScorer	0.19327497	-1.8982399	1.2179978	0.0768585	-1.1779972
1812975197965984247	0.20562087	0.5561113	MFCoreScorer	0.53184354	-1.3398302	2.2728846	0.1758588	-0.39470652
1814926904279113903	0.24770272	-0.055013467	MFCoreScorer	0.40057692	-1.2427226	0.71499854	-0.44301125	-0.35922006
1828119012775174541	0.30988368	-0.44565374	MFCoreScorer	-0.26215726	1.5798464	-1.8871696	-0.043758262	0.6629394
1832726147995722186	0.023877835	0.6641393	MFCoreScorer	0.85087997	-1.4954141	2.6919894	-0.00035502287	-1.5192214
1848172797811699790	0.29408216	0.61338353	MFCoreScorer	-0.081667736	-0.31485176	-2.2498014	-0.5925217	-0.65243906
1848771948039573737	0.15974951	-0.28486356	MFCoreScorer	0.4039636	-1.2245016	1.8820939	0.32228953	-0.4627844
1881153228760646084	0.52839124	-0.4279538	MFCoreScorer	-0.3216954	2.8591468	-3.0592067	-0.5798453	2.1057384
1881627026857373792	0.5437359	-0.39657423	MFCoreScorer	-0.53097916	2.7550213	-3.383058	-0.57545835	2.1905732
1888263078879592887	0.36039555	-0.32605273	MFCoreScorer	-0.17548436	-0.23204629	-1.4562343	-0.27688506	1.104763
1942857453638672791	0.4940686	-0.47913986	MFCoreScorer	-0.2055635	2.4055393	-2.55356	-0.3466681	1.7964754
1950133896324235291	0.08829615	-0.33988613	MFCoreScorer	-0.025325852	-0.8849645	-0.63189304	-0.11348524	-0.3678154
1954048113695764743	0.21412268	0.079752475	MFCoreScorer	0.43933716	-1.0194684	0.59756047	-0.32516026	0.9978677
1972857441542168942	0.4098359	-0.09152131	MFCoreScorer	-0.2814163	1.4140506	-1.9623382	-0.3162148	0.998837
1990634874110386507	0.41493133	-0.69530576	MFCoreScorer	-0.15009728	1.9496386	-2.1222951	-0.28805408	1.5766999
1999195859775590867	0.45032907	-0.3872389	MFCoreScorer	-0.22378242	1.6621372	-2.0937045	-0.27649903	1.2688192
1999838390876016706	0.28054264	-0.15819745	MFCoreScorer	-0.29781878	1.0769452	-1.3870816	-0.12227497	0.7650456
2004356944942059990	0.41559622	-0.22493379	MFCoreScorer	-0.0069886064	-1.1941671	0.92808545	-0.2668267	1.0379709
1742215720333697355	0.3060766	-0.19155215	MFCoreScorer	-0.15368713	0.07018791	-1.156747	-0.17057937	0.37486342
1749880923498172477	0.15020867	-0.55026776	MFCoreScorer	-0.25134704	0.713357	-0.99336135	-0.10034148	0.61846185
1760402643409588615	0.13532642	-0.5621081	MFCoreScorer	0.043225467	1.3844185	-0.49270523	-0.1433066	0.08066912
1788764008629108762	0.14658086	-0.6457897	MFCoreScorer	-0.05493092	1.4901507	-0.34100345	-0.09491864	0.9207391
1812968328597741802	0.030478165	0.5306675	MFCoreScorer	0.1254502	-1.7431943	1.3586315	0.050310016	-1.2770371
1872695021713145925	0.0498251	-0.38037226	MFCoreScorer	0.06578677	2.1118438	0.5587558		
1877079802223669581	0.23296247	-0.68378544	MFCoreScorer	-0.020140316	1.7715513	-0.82064223	0.0022911387	1.146737
1657983377025400833	-0.033418875	0.024274668	MFCoreScorer	-0.6120006	0.63323796	-1.5478957		
1676560956162461698	0.209472	0.1650611	MFCoreScorer	-0.1177258	0.6670756	-0.86649704		
1681968870503104513	0.317969	-0.2945887	MFCoreScorer	-0.2041668	-0.72300583	-0.9243888	-0.16570811	0.9479232
1777443193824649385	0.31957707	-0.17129804	MFCoreScorer	0.3746319	-0.6797088	1.5536792	-0.14948076	-0.515629
1884084448498704542	0.13556229	0.29458183	MFCoreScorer	-0.25621492	0.8670939	-1.3920037	-0.1204006	0.0730164
1885330360273092971	0.24011777	-0.08919112	MFCoreScorer	-0.06947311	1.0698681	-1.4627564	-0.40555006	0.29868358
1885330726612046090	0.4073466	-0.004489203	MFCoreScorer	-0.17421131	0.43697804	-1.3643994	-0.32959843	-0.294613
1897262520173232635	0.061800256	-0.608633	MFCoreScorer	0.45888862	1.5190803	2.3859575	0.48944882	1.5086546
1906942753356775471	0.19436872	-0.81694114	MFCoreScorer	0.09162119	2.0488658	-0.17651184	-0.09132937	1.4345386
1929028719877959825	0.040371023	0.6014822	MFCoreScorer	0.047453485	-2.2563038	0.16438402	0.4059011	-2.4255385
1956399090855473632	0.21995811	-0.8807033	MFCoreScorer	0.03300454	2.407217	-0.91969085	-0.23088683	1.5719881
1965794057776472422	0.079233594	-0.21258146	MFCoreScorer	0.086440265	-0.7431601	-0.86984116	0.008187653	-0.5278074
1987234082770522585	0.28698993	0.43192282	MFCoreScorer	-0.30977333	-0.8328341	-1.866671	-0.38301829	-0.8223834
2007414907407339848	0.36689278	-0.67706347	MFCoreScorer	0.22652742	1.9685892	-0.08709357	-0.66925687	1.6330372
1739929817707884795	0.35796192	0.01902364	MFCoreScorer	-0.067034096	-1.1902411	-1.3231835	-0.22480273	-0.59404725
1740675982346813540	0.5373063	0.041301552	MFCoreScorer	-0.55770355	-0.5904989	-2.5482764	-0.8102183	-0.05803349
1747251023071326472	0.135222	-0.2852777	MFCoreScorer	-0.10043694	0.66860896	-0.41415316		
1747349526107808045	-0.12376988	0.024076216	MFCoreScorer	0.009227688	-2.520388	1.1299186		
1749043215712350533	0.4822476	-0.02626414	MFCoreScorer	-0.03241392	-0.51099086	-1.6593074	-0.66169184	0.028319467
1755503516586578305	0.09834861	-0.42013437	MFCoreScorer	-0.401086	0.29672277	-1.7166431	-0.21580786	0.38885668
1775618715867885683	0.2984173	-0.72034323	MFCoreScorer	-0.09623589	1.8738184	-0.95356756	-0.4601626	2.221267
1791767786278080995	0.07451375	0.7253008	MFCoreScorer	0.42589298	-1.5933224	1.8768816	-0.19134668	-0.9229192
1800246501660069923	0.20602909	-0.026576065	MFCoreScorer	-0.24186455	0.18596573	-0.8345698		
1823133188350214231	-0.18845525	0.09782395	MFCoreScorer	0.7493305	-1.4410398	3.4203863		
1844622804756595194	0.25421664	0.25544277	MFCoreScorer	-0.17492023	-0.62643164	-0.73141825	-0.09914391	-0.3188668
1844623568283558036	0.33268705	0.29945055	MFCoreScorer	-0.47663787	-0.553002	-1.5659453	-0.22699639	-0.38274154
1854579624044380410	0.32491332	-0.57324886	MFCoreScorer	-0.34065604	1.3036952	-1.4063863	-0.23269539	0.8567281
1858466929763131773	0.22242665	-0.7543399	MFCoreScorer	-0.0005348467	1.8223443	-0.6519447	-0.09758341	1.3947746
1875585974672978222	-0.039693974	-0.5118287	MFCoreScorer	0.08437706	1.5452398	-0.4397882	0.39576298	0.44140604
1882328925688172623	0.2327153	-0.85966814	MFCoreScorer	0.08661725	3.8663194	0.1209259	-0.41437417	1.6327032
1921433378647101933	-0.06775396	0.516429	MFCoreScorer	0.46016163	-2.9579706	2.8264718	-0.16553539	-1.3098848
1933589211031941387	0.41965464	0.1977992	MFCoreScorer	-0.122403994	-0.10841725	-1.5958599	-0.50567317	-0.83343035
1967979641567687125	-0.0084771225	-0.09184708	MFCoreScorer	0.53800106	0.29953733	1.7239376	0.10200485	-0.82985806
1972349644773392695	0.008891841	-0.08300732	MFCoreScorer	-0.10261219	-0.066699296	-0.8219343		
1999774053616243011	0.23450945	-0.6389393	MFCoreScorer	0.19467793	1.6570716	0.54318357	-0.24860406	0.7721379
1652506716708151300	0.4820972	-0.40412876	MFCoreScorer	0.07275651	1.8040364	-0.20472352	-0.98444206	1.077511
1745088076278358133	0.5040453	-0.21976605	MFCoreScorer	-0.23261501	1.1920038	-2.0862083	-0.6912765	0.4196236
1772283681757110751	0.17294784	0.77845454	MFCoreScorer	-0.029675743	-2.506471	-0.40458673	-0.30699584	-1.9616923
1921188813743034738	0.40425497	0.35982102	MFCoreScorer	-0.14880511	-1.0716449	-1.560909	-0.563103	0.20480426
1923838073038831738	0.47852084	-0.29340902	MFCoreScorer	-0.08296518	1.3135852	-1.9067614	-0.37238455	1.2421306
1932456459213885885	0.48923588	-0.101808935	MFCoreScorer	-0.53267217	1.5080594	-2.312706	-0.4115566	1.3162447
1949340251677430113	0.453359	-0.3577262	MFCoreScorer	0.17130205	2.7687354	-0.59833246	-0.47725627	1.6261334
1949829622880976959	0.38591802	-0.2971545	MFCoreScorer	0.16376555	1.5812179	-0.9582619	-0.23164058	1.0633595
1765221733605486785	0.07074044	-0.2536285	MFCoreScorer	-0.2836733	1.4336725	-1.5175141	-0.16231638	0.56572515
1829202003874259435	-0.026074616	0.23833175	MFCoreScorer	0.11706121	-1.9761009	1.7014216	-0.22173385	-0.9478664
1849658411522326721	0.4798435	-0.45699647	MFCoreScorer	-0.15484877	2.6716068	-2.272222	-0.20704477	2.3755443
1862504929451286650	0.46480176	-0.6801027	MFCoreScorer	0.17500664	2.2606444	-1.0873706	-0.50099874	2.0968401
1890760023149801909	0.5597043	-0.15693843	MFCoreScorer	-0.18425745	2.322167	-2.486577	-0.7769249	1.2018951
1899806055548510657	0.53122395	-0.31452182	MFCoreScorer	-0.45372432	2.589633	-2.7820024	-0.55315936	1.7871878
1909773422907019458	0.18377267	-0.088658914	MFCoreScorer	0.4429861	-0.99184895	1.3505839	-0.047419555	-0.7985529
1931395314323505655	0.3311904	-0.8635905	MFCoreScorer	-0.5346672	1.9350864	-2.714867	-0.066604346	2.0733094
1932249904396877875	0.47756606	-0.25257108	MFCoreScorer	-0.08715944	1.6493595	-1.9342835	-0.30465633	1.0405315
1938378868446113974	0.11511951	0.26732424	MFCoreScorer	-0.5275183	0.38429615	-1.2248839	-0.17187543	0.14171718
1938885588217942213	0.4197334	-0.90142	MFCoreScorer	0.112467304	3.1060078	-1.4915938	0.2915081	4.1570277
1987387129312215312	0.0899732	0.920646	MFCoreScorer	0.30659834	-2.3881586	1.7016568	-0.32645363	-2.1189637
1958751488140091804	0.18035752	0.7153159	MFCoreScorer	-0.017852174	-2.59095	-0.08379289	-0.23902795	-1.6327279
1961469249597161754	0.40943393	-0.594488	MFCoreScorer	-0.24035034	1.296621	-2.9584258	-0.65783656	0.7074741
1784492687246188713	0.37382707	-0.5701563	MFCoreScorer	0.3606634	1.4509618	0.5017023	-0.6551632	1.0925127
1849176422536855702	0.27239102	0.28046483	MFCoreScorer	0.17147839	-2.2347226	1.8196805	-0.3377866	-0.6735118
1849983599732199536	0.15233761	0.7677647	MFCoreScorer	-0.018612657	-2.2300963	-0.007989694	-0.05870546	-1.6620679
1849985121186677020	0.15984502	0.76924706	MFCoreScorer	-0.063334554	-1.7059302	-1.1044258	-0.08797689	-1.9218832
1860631387532886327	0.12500355	-0.6710658	MFCoreScorer	0.077138305	2.0126657	0.52150995	-0.24181579	0.16556527
1870220957153145166	0.013031653	0.37601647	MFCoreScorer	-0.012762332	-1.762613	0.20706083		
1873056801765376105	0.045287672	0.6398201	MFCoreScorer	0.07755333	-2.891151	1.1304333	0.16771752	-1.6371367
1874922786264617407	0.16776581	-0.7182227	MFCoreScorer	-0.009332349	2.2773266	0.034421064	0.018589629	1.6776102
1875580840672997589	0.10260915	0.6875249	MFCoreScorer	0.07226493	-2.1455734	0.14995356	-0.20669153	-1.6146472
1877016144634171596	0.15649822	0.7038391	MFCoreScorer	0.067387864	-1.5353518	-0.08921529	-0.43536583	-1.6836857
1887070574267990133	0.16888879	-0.81221443	MFCoreScorer	-0.029083202	1.158639	-1.913325	-0.27147135	1.3662095
1969984605131345925	0.25662577	-0.25439286	MFCoreScorer	-0.0034870314	1.5788879	-0.65224046	-0.07675471	-1.0329318
1972004251963457914	0.14210945	0.70706505	MFCoreScorer	0.21530282	-2.5357435	0.645926	-0.04335339	-1.5103695
1745190021840150886	-0.12540086	-0.29027075	MFCoreScorer	1.0549417	-0.722807	2.6967545	-0.074198015	-0.36608744
1784235907349909876	0.16868813	-0.24558581	MFCoreScorer	-0.14458843	0.023411978	-0.9269464		
1828412037866590491	0.3378428	0.20133165	MFCoreScorer	-0.39427137	-0.72986674	-1.4335301	-0.32075152	-0.48143268
1839319814998994997	-0.103777304	0.53520155	MFCoreScorer	1.302978	-0.93415236	3.7352343	1.1103728	-0.41796452
1843317295407354024	0.19994265	-0.21632262	MFCoreScorer	-0.20744254	0.48726526	-0.6511704		
1843580849167499541	0.51780915	-0.059044577	MFCoreScorer	-0.52708596	0.38644916	-2.2752743	-0.57663745	-0.021471865
1847456459325657542	0.3584389	-0.5263077	MFCoreScorer	0.38716957	1.1907737	-0.03560368	-0.46560225	1.2422663
1849209419965550898	0.36589825	0.44849405	MFCoreScorer	0.31555977	-0.9866169	-0.020945251	-0.52805877	-1.0036032
1863510469555662900	0.10907189	-0.2474531	MFCoreScorer	0.055438578	1.491182	0.3635594		
1875947993238499616	0.37639412	-0.48727018	MFCoreScorer	-0.030343419	2.536957	-0.7023695	-0.5450822	1.0346572
1882087111202914625	0.15275556	0.73767805	MFCoreScorer	0.00024611782	-1.1507053	-0.9678962	-0.2309504	-0.9991404
1896518188147318966	0.09844122	0.67445123	MFCoreScorer	0.10478761	-2.593579	1.2181834	0.015906394	-1.7751085
1896660211173048599	0.19787093	-0.019901784	MFCoreScorer	0.3064616	0.03047522	0.12864572	-0.36595356	0.5629196
1913544186378223909	0.26912943	-0.49976358	MFCoreScorer	-0.119872406	-0.91647863	-1.5514079	-0.38387966	1.0285945
1922528328197800252	0.27401316	0.21019702	MFCoreScorer	0.35827702	-0.7680012	1.6950039	-0.14122625	-0.51729274
1926033308929929307	0.15598625	0.34418833	MFCoreScorer	-0.16726859	0.15327625	-0.91187984	-0.14242035	-0.008266423
1934522697033097373	0.06629336	-0.5630344	MFCoreScorer	0.45971343	1.278659	2.1308815	0.28220817	1.1094075
1934645272128155929	0.025937194	0.44669187	MFCoreScorer	0.07158657	-2.4878469	1.6333836	0.3128872	-1.6621546
1969400555593183558	0.32983842	0.15497746	MFCoreScorer	-0.34061128	-0.19444433	-1.2182679	-0.22931127	-0.115136094
1974093851049550209	0.22943735	-0.40228388	MFCoreScorer	0.14592847	1.629635	0.45693824	-0.23821728	0.33014476
1977874199243874402	-0.0047595347	0.45474896	MFCoreScorer	0.16148911	-1.8107791	1.5303955		
1980198593777549511	0.27625784	-0.059007265	MFCoreScorer	-0.25281775	0.43408865	-0.95865446	-0.13980582	0.2291844
1983198589258969521	0.36953813	0.24712281	MFCoreScorer	0.27031457	-1.9585227	-0.23885813	-0.43312567	-0.964857
1992066359455285703	0.42896435	0.14256138	MFCoreScorer	-0.11751344	-1.3828214	-1.5861257	-0.57631713	-1.068759
1992421115449561576	0.38433665	0.37391245	MFCoreScorer	-0.17407574	-2.2252724	-1.3600948	-0.79075384	-1.2387102
1998001618235650233	0.0039556837	-0.6592082	MFCoreScorer	0.63450503	1.6022366	2.9161272	0.37302732	0.86178523
2001783566368137657	0.23364198	0.6866397	MFCoreScorer	-0.056530584	-2.544203	-1.0155182	-0.7804297	-2.3316941
2009116633290412450	0.3620311	0.16455463	MFCoreScorer	0.08501066	-1.0096765	-0.7444535	-0.39555064	-0.96890116
1643321300176257024	0.21462604	0.60163206	MFCoreScorer	0.27403688	-0.89752287	0.4459745	-0.5029889	-1.0218608
1656394726705356801	-0.0018200063	0.47648317	MFCoreScorer	-0.15854757	0.6190264	-2.4679587	0.21340582	-2.1136858
1659707249080827904	0.48514122	-0.13715596	MFCoreScorer	-0.7318084	0.2371812	-2.919661	-0.9268262	0.104143955
1777775331279331403	0.23048896	-0.083527915	MFCoreScorer	-0.11467587	0.07883754	-0.76491857		
1825959066772086875	0.20869437	-0.05543032	MFCoreScorer	-0.5063136	0.17575337	-1.2426091	-0.16977584	0.28870913
1872290155786338754	0.09360435	0.19904397	MFCoreScorer	-0.051768888	1.1224267	-0.75145066	-0.45138565	-1.4574436
1701579745492897824	0.4659294	-0.58505243	MFCoreScorer	-0.13083787	3.1696267	-2.3197148	-0.36014587	2.1772616
1992770153906602002	0.16362312	0.87265146	MFCoreScorer	-0.082812056	-0.58170056	-1.0304078	-0.467739	-1.0371401
1996008283128422444	0.46912694	-0.066200286	MFCoreScorer	-0.5077091	0.9853371	-2.0302176	-0.39621118	0.7060591
1745890372302106898	0.0926665	-0.16242523	MFCoreScorer	0.08523357	1.5695524	0.9255834		
1759348808809603294	0.1208362	0.7062886	MFCoreScorer	-0.020051196	-2.337545	-0.4145046	-0.23010851	-1.7647823
1799800064040136842	0.17170478	0.6454869	MFCoreScorer	-0.023251144	-2.341972	-0.40331578	-0.19687498	-1.1512526
1806869288130638223	-0.07899517	0.22163741	MFCoreScorer	-0.14905512	-0.57631695	-0.6253076		
1807542996982005891	0.34568188	0.27383927	MFCoreScorer	0.10400138	-0.8029888	-0.11513031	-0.59887236	0.3673782
1808796519723614649	0.14333248	0.64221215	MFCoreScorer	0.0023586752	-2.339286	0.46173233	0.006427167	-1.3320646
1809279766500884628	0.14215578	-0.82743484	MFCoreScorer	0.72116727	1.2201858	1.5272799	-0.41567266	1.1225445
1809294109242269730	-0.039440405	0.12643145	MFCoreScorer	0.026221016	-1.1609652	0.5287803		
1809664331405226126	-0.07340822	0.21220212	MFCoreScorer	0.057227273	-0.6773417	-0.121194765		
1811072363150315684	0.08207313	0.5993153	MFCoreScorer	0.034703348	-1.2751321	0.15333466	-0.07715526	-1.3122567
1812710303513350374	-0.047986425	0.10880229	MFCoreScorer	-0.23732658	0.5139421	-0.43421447		
1813720975453868287	0.07171129	0.5832466	MFCoreScorer	0.10391154	-2.3321965	1.03905	0.04840717	-1.4025952
1816159853816995876	0.06457809	0.6126022	MFCoreScorer	0.1346368	-2.048536	0.9641276	0.09189381	-1.542176
1817208182936064250	0.15970765	0.70985323	MFCoreScorer	0.03392277	-2.121684	-0.012123147	-0.099752	-1.8550373
1817429637200269439	0.09071572	0.6782638	MFCoreScorer	0.0026279623	-1.9134835	-1.5233257	0.026460046	-2.7439396
1819776292138438987	0.13249162	0.702688	MFCoreScorer	-0.02794502	-2.3375638	-0.86168027	-0.22010766	-1.9311011
1821596251953000545	0.30101436	0.47666994	MFCoreScorer	0.12267279	-0.7144005	0.027134312	-0.6800309	-1.2724502
1822662314442510562	-0.004130258	0.34424004	MFCoreScorer	0.9043165	-1.4717411	2.593838		
1822663018334797931	-0.093050525	0.19334912	MFCoreScorer	0.94473076	-1.9028203	2.7924922		
1823111251628851526	-0.05644596	0.15578437	MFCoreScorer	-0.4388815	0.89834327	-0.82025576		
1823424157998031286	0.079960816	0.25763696	MFCoreScorer	-0.007523882	-0.17169876	-0.7619732		
1823427655724884079	0.08508386	0.48499048	MFCoreScorer	0.17422052	-2.2808423	1.7568755	-0.106222115	-0.6219772
1823773871352521074	0.10953696	0.24236926	MFCoreScorer	0.017089287	-0.9120789	0.046076424		
1824459392181227997	0.03559666	0.21041116	MFCoreScorer	-0.59539187	-0.16268127	-1.2492497		
1825513652281323604	0.20183241	0.68160594	MFCoreScorer	-0.014402758	-1.9782735	-0.97499883	-0.38032016	-1.7136816
